rating_id,user_id,item_id,rating,date
31686,1947,278,5,2025-03-09
31687,959,132,5,2025-02-22
31688,3785,201,1,2025-05-19
31689,4600,271,2,2025-12-06
31690,1959,174,4,2025-07-06
31691,4940,21,4,2025-11-23
31692,1038,82,5,2025-07-29
31693,699,245,5,2025-11-25
31694,3392,129,3,2025-07-03
31695,538,357,3,2025-03-12
31696,4519,201,5,2025-12-24
31697,2777,435,5,2025-03-25
31698,1506,516,5,2025-01-30
31699,2015,489,4,2025-01-09
31700,596,97,3,2025-07-28
31701,4415,10,5,2025-12-17
31702,439,185,5,2025-11-27
31703,4366,216,2,2025-03-03
31704,2072,140,5,2025-10-27
31705,3921,199,5,2025-06-30
31706,430,333,3,2025-05-28
31707,3704,302,3,2025-05-04
31708,436,339,3,2025-01-19
31709,2898,487,5,2025-11-22
31710,628,94,4,2025-04-02
31711,3109,151,4,2025-05-12
31712,4042,491,4,2025-12-17
31713,87,335,4,2025-11-07
31714,3366,514,3,2025-07-27
31715,2841,27,4,2025-06-15
31716,612,452,4,2025-01-07
31717,2729,367,4,2025-04-06
31718,87,193,4,2025-01-07
31719,2203,516,5,2025-08-28
31720,3575,393,5,2025-11-03
31721,4085,162,4,2025-08-08
31722,4400,365,4,2025-09-10
31723,2188,496,2,2025-06-20
31724,4906,20,4,2025-11-28
31725,4943,479,4,2025-09-29
31726,4423,341,2,2025-04-08
31727,504,114,5,2025-09-18
31728,4630,371,5,2025-10-19
31729,4641,333,2,2025-08-22
31730,4948,59,3,2025-08-11
31731,1564,127,2,2025-09-05
31732,2976,77,4,2025-03-06
31733,1220,327,5,2025-03-17
31734,2644,170,3,2025-11-27
31735,1062,379,5,2025-10-09
31736,4677,91,5,2025-03-29
31737,4971,376,1,2025-03-05
31738,1671,238,2,2025-04-28
31739,3754,492,3,2025-12-24
31740,2739,10,4,2025-12-06
31741,302,363,4,2025-04-22
31742,1858,134,5,2025-07-14
31743,4271,7,5,2025-01-15
31744,335,157,5,2025-05-15
31745,2937,315,5,2025-08-08
31746,3078,405,5,2025-07-30
31747,1501,175,4,2025-06-27
31748,4590,186,5,2025-03-02
31749,997,38,4,2025-12-28
31750,2096,450,1,2025-09-01
31751,2656,183,2,2025-07-17
31752,2191,416,3,2025-06-12
31753,842,180,2,2025-03-04
31754,2359,518,4,2025-07-07
31755,1715,363,5,2025-03-19
31756,4025,251,4,2025-03-29
31757,3481,204,3,2025-04-24
31758,654,347,4,2025-11-04
31759,3954,487,5,2025-10-26
31760,1829,109,3,2025-10-02
31761,3209,463,5,2025-09-06
31762,1096,78,5,2025-05-06
31763,3564,115,4,2025-12-05
31764,700,471,4,2025-11-11
31765,429,317,2,2025-06-24
31766,941,118,4,2025-11-03
31767,4203,158,5,2025-07-02
31768,4088,276,3,2025-09-30
31769,76,324,5,2025-09-30
31770,3591,244,2,2025-05-23
31771,876,27,5,2025-04-18
31772,1185,179,5,2025-11-19
31773,1939,356,5,2025-12-24
31774,731,203,5,2025-09-26
31775,4534,63,5,2025-11-14
31776,3603,251,4,2025-02-24
31777,1925,350,3,2025-06-03
31778,4830,256,5,2025-08-31
31779,2627,134,5,2025-10-31
31780,4898,281,1,2025-08-01
31781,1476,247,4,2025-08-05
31782,1735,100,4,2025-12-05
31783,4438,273,3,2025-02-20
31784,4410,249,5,2025-10-23
31785,4409,285,5,2025-08-18
31786,3371,103,3,2025-09-19
31787,845,72,5,2025-02-06
31788,2891,431,4,2025-03-14
31789,3070,313,3,2025-04-08
31790,1147,95,2,2025-08-08
31791,2800,337,3,2025-03-02
31792,3357,184,4,2025-03-01
31793,3297,216,4,2025-07-27
31794,1928,217,2,2025-03-13
31795,3329,391,5,2025-03-20
31796,1335,155,4,2025-01-12
31797,3153,437,4,2025-04-10
31798,194,63,4,2025-11-09
31799,4570,217,2,2025-07-31
31800,951,464,3,2025-11-19
31801,1549,5,4,2025-05-14
31802,396,504,5,2025-11-25
31803,1365,36,3,2025-08-30
31804,4169,35,2,2025-09-12
31805,4438,254,4,2025-03-12
31806,3878,200,5,2025-01-06
31807,1259,432,4,2025-08-04
31808,1316,349,4,2025-10-11
31809,3964,239,5,2025-09-10
31810,4060,295,3,2025-12-16
31811,2770,98,4,2025-04-18
31812,4993,482,5,2025-04-28
31813,921,160,5,2025-12-20
31814,54,305,2,2025-08-23
31815,3177,473,1,2025-07-15
31816,467,435,4,2025-11-29
31817,1416,18,4,2025-06-01
31818,865,123,5,2025-10-06
31819,1846,35,5,2025-08-07
31820,1014,397,4,2025-04-07
31821,3221,398,2,2025-06-11
31822,3266,230,5,2025-06-04
31823,3252,347,1,2025-01-17
31824,2376,146,3,2025-04-29
31825,2098,57,2,2025-12-19
31826,1344,37,5,2025-07-15
31827,3135,297,5,2025-06-16
31828,824,157,4,2025-05-05
31829,4916,73,4,2025-11-01
31830,4711,483,4,2025-08-23
31831,3734,289,2,2025-03-29
31832,2435,370,3,2025-10-26
31833,2802,415,3,2025-01-08
31834,3716,503,1,2025-04-08
31835,4480,153,4,2025-04-28
31836,2375,297,4,2025-09-13
31837,790,7,4,2025-05-26
31838,4793,358,3,2025-12-28
31839,1358,229,2,2025-02-09
31840,50,373,3,2025-04-14
31841,1796,343,4,2025-10-01
31842,299,6,3,2025-02-21
31843,4187,405,1,2025-10-15
31844,4813,166,5,2025-02-15
31845,712,330,3,2025-02-03
31846,4300,118,3,2025-01-25
31847,4535,204,5,2025-02-16
31848,1159,123,5,2025-12-13
31849,3566,365,3,2025-06-26
31850,2890,15,4,2025-04-04
31851,1036,500,5,2025-09-08
31852,999,468,5,2025-05-19
31853,4271,469,2,2025-01-20
31854,2082,349,4,2025-02-27
31855,3036,217,5,2025-04-21
31856,3379,360,5,2025-03-30
31857,3106,129,3,2025-10-13
31858,869,280,3,2025-12-16
31859,3989,410,4,2025-06-15
31860,2571,465,5,2025-08-06
31861,495,51,5,2025-06-21
31862,2323,64,1,2025-02-12
31863,4216,313,5,2025-02-19
31864,3869,467,4,2025-11-30
31865,87,315,2,2025-09-13
31866,2489,373,5,2025-06-14
31867,3044,63,5,2025-05-08
31868,2401,276,5,2025-03-27
31869,4550,259,4,2025-03-18
31870,4001,148,3,2025-05-09
31871,1454,387,1,2025-08-03
31872,575,315,3,2025-12-22
31873,4475,33,5,2025-01-05
31874,4440,150,5,2025-06-20
31875,3572,163,3,2025-10-15
31876,3193,118,4,2025-07-14
31877,1272,158,4,2025-07-10
31878,1789,353,4,2025-02-14
31879,804,39,3,2025-11-24
31880,160,82,3,2025-06-10
31881,4767,40,5,2025-08-27
31882,304,436,3,2025-11-24
31883,3269,499,3,2025-11-19
31884,919,54,5,2025-09-22
31885,4275,213,4,2025-06-17
31886,133,235,5,2025-05-14
31887,3007,368,4,2025-06-11
31888,2672,209,2,2025-08-08
31889,2659,116,5,2025-12-04
31890,2835,153,4,2025-10-05
31891,699,167,5,2025-10-08
31892,1942,267,3,2025-06-24
31893,1590,390,4,2025-12-14
31894,2410,344,3,2025-08-10
31895,3003,298,3,2025-01-17
31896,1871,311,5,2025-12-02
31897,3272,27,5,2025-08-24
31898,4999,434,4,2025-05-16
31899,3237,75,5,2025-06-19
31900,727,199,5,2025-03-06
31901,84,309,4,2025-06-11
31902,3798,408,5,2025-05-10
31903,1674,343,5,2025-04-04
31904,968,208,3,2025-12-11
31905,4774,202,5,2025-05-17
31906,1452,441,5,2025-07-03
31907,2777,493,5,2025-02-17
31908,4976,183,3,2025-08-05
31909,4892,364,4,2025-04-15
31910,272,363,4,2025-07-14
31911,1493,38,4,2025-04-21
31912,4385,193,4,2025-05-05
31913,186,276,1,2025-10-10
31914,4001,20,2,2025-05-02
31915,1758,318,3,2025-10-15
31916,1187,31,4,2025-06-23
31917,3821,189,1,2025-08-30
31918,118,386,2,2025-10-05
31919,4795,440,3,2025-09-21
31920,3015,35,5,2025-04-14
31921,153,242,3,2025-05-02
31922,4119,422,5,2025-10-02
31923,392,263,4,2025-12-14
31924,229,185,3,2025-09-29
31925,3117,82,3,2025-05-27
31926,1891,461,2,2025-01-30
31927,176,381,5,2025-09-14
31928,1934,138,2,2025-01-15
31929,62,286,4,2025-07-18
31930,2980,440,4,2025-10-27
31931,141,24,4,2025-12-16
31932,1821,493,1,2025-08-13
31933,1981,163,5,2025-01-14
31934,531,363,4,2025-06-20
31935,4484,6,3,2025-05-27
31936,4391,334,3,2025-06-16
31937,4968,3,5,2025-02-08
31938,1602,461,3,2025-09-10
31939,1727,210,5,2025-03-07
31940,1041,371,4,2025-07-21
31941,1724,31,4,2025-03-15
31942,4005,108,3,2025-02-20
31943,3452,249,4,2025-07-03
31944,2461,483,5,2025-10-07
31945,3007,400,4,2025-07-11
31946,3099,340,5,2025-01-27
31947,4268,438,5,2025-12-02
31948,3155,204,4,2025-07-07
31949,2392,214,5,2025-02-08
31950,4799,227,5,2025-08-08
31951,4731,456,5,2025-09-24
31952,2052,240,3,2025-12-15
31953,4967,194,4,2025-08-22
31954,190,361,4,2025-01-02
31955,462,297,4,2025-03-05
31956,1277,173,3,2025-10-29
31957,3608,515,5,2025-06-16
31958,4953,248,4,2025-04-17
31959,2441,85,1,2025-04-03
31960,1103,302,5,2025-03-24
31961,1249,212,5,2025-10-18
31962,3226,481,2,2025-04-18
31963,4439,515,4,2025-12-16
31964,2226,172,3,2025-03-26
31965,3550,394,4,2025-09-18
31966,1422,217,4,2025-05-21
31967,1768,222,3,2025-04-22
31968,4596,478,4,2025-08-18
31969,474,242,5,2025-07-02
31970,1607,335,2,2025-04-29
31971,825,268,2,2025-01-31
31972,3596,121,2,2025-04-06
31973,939,425,5,2025-03-25
31974,3783,331,4,2025-12-26
31975,1700,358,4,2025-10-18
31976,3957,512,1,2025-07-30
31977,4803,122,5,2025-05-14
31978,460,31,2,2025-12-02
31979,1623,200,4,2025-05-12
31980,4944,119,3,2025-01-20
31981,3492,20,5,2025-11-17
31982,4989,425,4,2025-05-20
31983,4966,324,5,2025-09-19
31984,1289,282,3,2025-02-09
31985,3603,418,5,2025-02-25
31986,4926,70,3,2025-10-20
31987,4335,172,2,2025-08-12
31988,1626,469,5,2025-03-16
31989,2791,196,3,2025-06-10
31990,4551,471,5,2025-01-30
31991,923,442,2,2025-05-27
31992,1707,470,5,2025-03-06
31993,4833,12,2,2025-01-28
31994,3893,37,4,2025-10-13
31995,923,352,3,2025-03-29
31996,2409,154,5,2025-11-01
31997,3849,99,5,2025-04-09
31998,4691,382,4,2025-12-21
31999,1772,113,3,2025-11-18
32000,4329,225,3,2025-07-24
32001,1817,348,5,2025-11-03
32002,534,265,4,2025-08-19
32003,1021,389,5,2025-11-04
32004,3772,166,3,2025-07-13
32005,906,10,4,2025-11-09
32006,1235,367,5,2025-06-07
32007,4379,295,2,2025-12-29
32008,306,376,4,2025-04-02
32009,3763,392,4,2025-03-23
32010,493,455,4,2025-05-27
32011,4591,28,3,2025-09-25
32012,3487,475,1,2025-05-11
32013,1484,14,3,2025-09-18
32014,4491,515,3,2025-06-26
32015,1618,448,4,2025-04-07
32016,1446,187,5,2025-10-09
32017,4370,466,2,2025-02-24
32018,79,261,4,2025-05-12
32019,4661,177,3,2025-06-15
32020,4620,444,3,2025-12-12
32021,2572,80,2,2025-01-23
32022,2773,341,4,2025-05-06
32023,921,514,4,2025-08-18
32024,576,451,4,2025-12-01
32025,3352,447,5,2025-06-20
32026,331,153,5,2025-09-23
32027,1871,207,3,2025-03-25
32028,2019,384,5,2025-04-06
32029,3551,131,5,2025-05-24
32030,630,327,3,2025-03-28
32031,2283,454,4,2025-11-12
32032,2511,68,5,2025-05-17
32033,3756,338,5,2025-03-17
32034,1760,464,4,2025-07-15
32035,3184,219,5,2025-11-17
32036,3499,198,4,2025-03-16
32037,4912,38,3,2025-09-12
32038,1593,245,2,2025-01-02
32039,4226,309,5,2025-07-20
32040,13,123,5,2025-03-25
32041,200,53,5,2025-10-06
32042,2298,141,5,2025-11-01
32043,3374,208,2,2025-03-02
32044,2054,147,4,2025-03-23
32045,1501,393,5,2025-08-24
32046,3399,154,3,2025-07-22
32047,2017,505,5,2025-03-21
32048,1338,126,4,2025-03-04
32049,1017,174,5,2025-07-27
32050,2062,278,3,2025-07-25
32051,4882,42,5,2025-10-01
32052,1913,478,4,2025-03-24
32053,552,18,5,2025-04-21
32054,1394,509,4,2025-11-15
32055,317,101,4,2025-06-04
32056,3177,237,4,2025-12-13
32057,3781,251,4,2025-12-12
32058,1530,187,3,2025-10-28
32059,1004,246,4,2025-02-21
32060,2061,68,4,2025-05-20
32061,56,239,4,2025-10-19
32062,2052,121,5,2025-06-17
32063,3007,220,4,2025-05-30
32064,4621,400,5,2025-12-18
32065,4438,368,5,2025-04-28
32066,946,427,5,2025-04-06
32067,3063,397,4,2025-10-03
32068,4229,49,5,2025-01-27
32069,4353,244,5,2025-09-09
32070,3255,137,4,2025-06-12
32071,2353,331,3,2025-04-05
32072,4608,482,1,2025-10-24
32073,4279,386,4,2025-03-04
32074,2231,213,3,2025-01-15
32075,3213,235,3,2025-03-29
32076,1336,133,3,2025-10-26
32077,73,353,5,2025-05-05
32078,399,385,2,2025-09-22
32079,2072,326,4,2025-08-28
32080,2944,121,1,2025-08-11
32081,1388,107,4,2025-01-12
32082,3078,408,5,2025-11-09
32083,4761,281,2,2025-06-21
32084,3424,296,5,2025-12-20
32085,409,40,5,2025-01-08
32086,4352,337,3,2025-11-01
32087,1398,67,3,2025-05-31
32088,1950,269,3,2025-11-03
32089,3955,373,4,2025-03-19
32090,1016,269,4,2025-11-14
32091,2089,327,4,2025-01-10
32092,1044,452,1,2025-05-01
32093,1667,280,5,2025-08-24
32094,4827,414,2,2025-11-13
32095,90,295,4,2025-11-13
32096,2531,92,3,2025-07-10
32097,3014,77,5,2025-08-06
32098,152,43,3,2025-07-24
32099,4337,411,5,2025-12-25
32100,474,273,5,2025-06-21
32101,1751,270,4,2025-12-14
32102,2462,353,4,2025-06-13
32103,726,211,5,2025-11-14
32104,249,308,5,2025-12-18
32105,4375,20,5,2025-07-06
32106,991,68,4,2025-05-27
32107,2262,443,5,2025-10-24
32108,4422,463,5,2025-01-03
32109,4810,270,5,2025-07-19
32110,2530,228,3,2025-09-10
32111,4977,270,4,2025-10-15
32112,115,518,4,2025-09-27
32113,3059,479,5,2025-05-11
32114,3699,486,5,2025-05-28
32115,538,361,4,2025-11-18
32116,4097,277,4,2025-07-13
32117,4317,54,5,2025-02-26
32118,2375,417,5,2025-06-30
32119,848,44,5,2025-08-08
32120,268,371,4,2025-02-26
32121,2210,256,5,2025-04-22
32122,2638,190,4,2025-04-20
32123,831,71,5,2025-01-06
32124,4248,196,4,2025-07-17
32125,4672,499,4,2025-02-06
32126,1955,160,4,2025-02-02
32127,3595,88,3,2025-07-15
32128,4112,133,4,2025-04-17
32129,2417,272,3,2025-03-08
32130,1106,153,5,2025-03-31
32131,4294,496,4,2025-08-11
32132,4866,219,2,2025-03-21
32133,3900,155,4,2025-02-25
32134,4372,288,4,2025-08-19
32135,3053,239,4,2025-05-16
32136,1886,48,5,2025-01-12
32137,2516,379,5,2025-05-15
32138,160,393,4,2025-08-08
32139,236,254,5,2025-03-12
32140,4126,149,5,2025-06-23
32141,3253,309,4,2025-05-25
32142,2821,333,4,2025-03-13
32143,1794,175,4,2025-05-17
32144,1403,346,5,2025-10-04
32145,1966,129,4,2025-09-23
32146,838,451,4,2025-06-17
32147,1163,111,5,2025-07-10
32148,4699,392,4,2025-01-22
32149,616,447,5,2025-09-30
32150,3426,133,1,2025-10-05
32151,4366,164,3,2025-06-12
32152,2266,434,5,2025-10-11
32153,4783,109,4,2025-12-02
32154,1791,79,5,2025-10-28
32155,3751,408,4,2025-12-09
32156,4490,416,2,2025-02-16
32157,3885,101,4,2025-05-17
32158,2012,463,3,2025-06-26
32159,2861,365,4,2025-12-17
32160,1795,96,3,2025-04-23
32161,1067,393,5,2025-01-13
32162,4040,407,2,2025-10-26
32163,4765,158,2,2025-02-05
32164,1229,138,5,2025-05-30
32165,3566,273,5,2025-10-22
32166,2290,448,5,2025-03-15
32167,349,473,5,2025-11-14
32168,263,425,5,2025-11-20
32169,2734,409,2,2025-11-08
32170,4224,151,3,2025-07-28
32171,3805,103,4,2025-05-15
32172,631,337,5,2025-04-06
32173,1358,422,5,2025-10-21
32174,4256,307,4,2025-08-23
32175,4557,318,4,2025-01-14
32176,4331,372,3,2025-11-13
32177,4774,401,4,2025-12-01
32178,1516,508,3,2025-03-18
32179,3662,251,4,2025-01-24
32180,161,85,3,2025-05-04
32181,4565,265,2,2025-12-18
32182,2612,65,3,2025-04-14
32183,4347,400,5,2025-12-11
32184,2838,357,2,2025-03-23
32185,4745,299,2,2025-04-14
32186,3288,69,5,2025-10-31
32187,4104,285,2,2025-01-27
32188,1005,337,5,2025-12-14
32189,683,287,4,2025-02-15
32190,1787,2,3,2025-02-05
32191,4629,224,5,2025-02-09
32192,2500,288,4,2025-04-27
32193,4869,265,2,2025-02-12
32194,2004,409,5,2025-01-31
32195,2613,235,5,2025-05-30
32196,4946,156,5,2025-01-18
32197,1543,322,4,2025-06-21
32198,2344,519,4,2025-04-29
32199,149,105,1,2025-10-08
32200,1527,112,5,2025-02-23
32201,3708,499,5,2025-04-10
32202,4576,80,3,2025-09-25
32203,1086,119,4,2025-03-19
32204,3151,162,4,2025-04-08
32205,1742,504,4,2025-01-18
32206,3565,177,5,2025-12-25
32207,1613,455,5,2025-06-25
32208,2707,243,5,2025-12-24
32209,171,345,4,2025-04-10
32210,534,448,4,2025-04-24
32211,2687,431,5,2025-02-03
32212,2813,19,3,2025-09-14
32213,2707,414,4,2025-03-02
32214,4713,372,4,2025-06-28
32215,2695,52,3,2025-07-06
32216,4393,298,3,2025-08-09
32217,2637,18,3,2025-03-10
32218,3312,397,3,2025-05-02
32219,3412,59,5,2025-11-16
32220,2533,129,3,2025-03-31
32221,1755,230,5,2025-08-01
32222,631,411,2,2025-01-25
32223,4452,457,5,2025-04-23
32224,4343,224,3,2025-12-21
32225,2788,216,4,2025-07-01
32226,4592,448,3,2025-04-28
32227,2275,376,4,2025-06-04
32228,1251,149,4,2025-02-27
32229,1376,90,3,2025-06-11
32230,2213,224,3,2025-11-11
32231,3320,485,4,2025-05-10
32232,2949,226,4,2025-02-01
32233,327,199,5,2025-11-02
32234,4355,112,2,2025-03-05
32235,4477,130,1,2025-11-28
32236,1970,399,5,2025-05-28
32237,3635,77,2,2025-04-08
32238,3893,136,4,2025-12-19
32239,1001,287,5,2025-03-31
32240,136,513,4,2025-01-28
32241,2800,183,5,2025-03-04
32242,2120,155,2,2025-06-21
32243,4893,381,5,2025-12-25
32244,2897,486,4,2025-01-23
32245,2895,152,1,2025-02-18
32246,2645,37,5,2025-04-17
32247,274,30,4,2025-11-24
32248,570,142,5,2025-11-30
32249,4510,21,3,2025-07-25
32250,3602,442,4,2025-06-11
32251,3164,432,2,2025-02-07
32252,2353,184,5,2025-03-29
32253,3936,68,4,2025-03-24
32254,4984,375,4,2025-02-19
32255,4342,481,5,2025-03-07
32256,1268,257,5,2025-05-16
32257,3629,365,4,2025-05-09
32258,2668,338,4,2025-05-16
32259,1854,326,3,2025-04-19
32260,2248,116,4,2025-05-18
32261,4276,194,4,2025-05-19
32262,2433,61,5,2025-08-04
32263,1173,333,5,2025-07-10
32264,424,414,3,2025-08-26
32265,3559,395,5,2025-11-17
32266,2160,511,4,2025-12-08
32267,2265,38,4,2025-03-07
32268,2023,235,4,2025-01-09
32269,2799,374,5,2025-07-15
32270,2530,161,4,2025-01-31
32271,4033,85,4,2025-07-13
32272,100,410,4,2025-09-09
32273,4262,32,3,2025-12-30
32274,1886,165,2,2025-01-02
32275,4593,84,5,2025-09-14
32276,4577,146,5,2025-11-07
32277,1378,104,2,2025-03-06
32278,2952,92,4,2025-10-23
32279,3779,379,4,2025-09-27
32280,3818,156,5,2025-11-05
32281,1935,234,4,2025-04-23
32282,4120,152,4,2025-01-31
32283,535,100,2,2025-11-17
32284,786,346,4,2025-03-21
32285,3154,356,1,2025-01-20
32286,551,214,5,2025-09-17
32287,295,490,5,2025-01-18
32288,1881,297,4,2025-02-13
32289,4823,473,5,2025-11-07
32290,4254,2,4,2025-08-30
32291,297,144,4,2025-12-27
32292,366,250,4,2025-10-09
32293,3145,42,4,2025-02-28
32294,2565,487,5,2025-05-04
32295,2044,170,1,2025-10-19
32296,3701,488,3,2025-05-28
32297,3037,145,5,2025-09-27
32298,4727,349,4,2025-09-25
32299,2362,92,5,2025-03-22
32300,3131,475,3,2025-10-29
32301,3710,282,5,2025-08-07
32302,4203,475,4,2025-04-27
32303,1645,148,2,2025-09-14
32304,2705,468,4,2025-12-12
32305,1152,69,4,2025-06-19
32306,2209,57,4,2025-07-20
32307,552,275,2,2025-10-29
32308,2438,354,5,2025-02-25
32309,3698,353,1,2025-04-09
32310,2148,231,5,2025-01-09
32311,4027,429,3,2025-04-15
32312,3774,256,5,2025-09-04
32313,4552,37,2,2025-07-17
32314,2738,133,1,2025-06-30
32315,958,188,4,2025-01-26
32316,2741,313,2,2025-10-13
32317,3881,332,4,2025-12-11
32318,2693,141,5,2025-04-16
32319,3994,132,5,2025-02-16
32320,430,341,3,2025-09-23
32321,4546,439,4,2025-06-28
32322,4580,77,4,2025-08-25
32323,1379,124,5,2025-03-20
32324,670,223,3,2025-08-26
32325,4639,384,4,2025-12-09
32326,1119,471,3,2025-10-25
32327,4068,453,5,2025-04-09
32328,3586,243,1,2025-08-16
32329,3168,332,3,2025-09-13
32330,4641,203,5,2025-09-16
32331,1628,30,5,2025-05-18
32332,3725,513,4,2025-08-13
32333,3718,369,4,2025-03-08
32334,4297,520,5,2025-11-21
32335,3209,82,1,2025-09-29
32336,3630,428,3,2025-12-17
32337,4342,431,4,2025-05-04
32338,1124,419,4,2025-07-01
32339,1097,210,3,2025-10-26
32340,2462,237,4,2025-06-24
32341,259,437,5,2025-02-10
32342,510,155,4,2025-09-03
32343,392,444,3,2025-07-20
32344,4847,247,5,2025-01-30
32345,2827,105,4,2025-10-01
32346,376,202,4,2025-01-06
32347,1447,504,4,2025-11-27
32348,1791,260,2,2025-07-28
32349,848,323,3,2025-06-27
32350,2353,413,5,2025-10-30
32351,4835,248,2,2025-05-05
32352,4295,88,5,2025-02-06
32353,2851,168,4,2025-05-31
32354,2995,88,5,2025-08-26
32355,4382,175,5,2025-03-08
32356,2214,94,4,2025-09-13
32357,2144,278,3,2025-10-11
32358,4215,451,3,2025-12-21
32359,3091,428,2,2025-02-27
32360,1191,261,3,2025-05-04
32361,2297,206,3,2025-04-18
32362,2815,270,4,2025-10-05
32363,3807,62,2,2025-07-13
32364,4231,73,4,2025-08-01
32365,2877,485,5,2025-12-18
32366,1716,260,3,2025-03-19
32367,1777,161,5,2025-02-28
32368,2093,400,4,2025-08-20
32369,948,28,5,2025-11-01
32370,388,426,3,2025-06-07
32371,475,442,4,2025-10-21
32372,3908,339,3,2025-03-06
32373,4458,196,2,2025-07-21
32374,4384,225,5,2025-03-14
32375,4386,245,4,2025-01-21
32376,3914,216,5,2025-11-19
32377,1860,45,4,2025-12-26
32378,3735,23,4,2025-04-07
32379,1980,117,4,2025-02-04
32380,3135,135,4,2025-06-07
32381,1105,66,5,2025-11-13
32382,4580,278,4,2025-08-18
32383,4588,126,5,2025-08-12
32384,4794,384,5,2025-10-16
32385,4222,237,3,2025-06-21
32386,2175,359,3,2025-12-21
32387,3375,43,1,2025-03-03
32388,3076,380,3,2025-01-18
32389,3556,35,4,2025-03-17
32390,4981,298,5,2025-08-31
32391,661,201,5,2025-07-16
32392,3219,293,3,2025-01-07
32393,12,356,4,2025-11-28
32394,3048,149,4,2025-04-02
32395,2461,297,4,2025-12-26
32396,617,294,3,2025-08-31
32397,3027,190,5,2025-03-28
32398,1968,236,2,2025-03-11
32399,1023,78,5,2025-05-14
32400,4686,342,5,2025-10-17
32401,3272,387,4,2025-03-16
32402,2957,203,1,2025-09-25
32403,1786,337,5,2025-11-13
32404,241,459,2,2025-08-14
32405,3684,130,4,2025-01-12
32406,3041,425,3,2025-02-19
32407,891,505,2,2025-08-07
32408,3053,510,1,2025-01-19
32409,383,318,3,2025-05-30
32410,987,369,5,2025-06-16
32411,3194,100,5,2025-06-17
32412,3427,207,2,2025-04-22
32413,3267,178,4,2025-05-02
32414,1473,498,5,2025-08-16
32415,4475,453,5,2025-05-04
32416,3117,119,5,2025-01-30
32417,2584,7,4,2025-11-24
32418,1178,321,4,2025-12-19
32419,4747,423,4,2025-11-07
32420,2294,321,4,2025-09-16
32421,490,89,3,2025-12-11
32422,4974,437,1,2025-10-18
32423,785,175,5,2025-10-24
32424,3844,1,3,2025-11-20
32425,1879,9,5,2025-05-05
32426,155,232,3,2025-11-04
32427,3453,240,3,2025-12-18
32428,266,343,4,2025-06-04
32429,759,451,5,2025-03-17
32430,1149,375,4,2025-12-14
32431,2477,130,4,2025-03-25
32432,2026,513,2,2025-07-04
32433,126,286,3,2025-11-28
32434,3439,131,4,2025-10-05
32435,1781,12,4,2025-12-27
32436,3027,438,3,2025-09-21
32437,2445,95,3,2025-12-12
32438,1698,515,5,2025-12-15
32439,4465,363,4,2025-10-03
32440,2348,125,5,2025-08-13
32441,2079,275,3,2025-08-24
32442,1328,503,5,2025-12-19
32443,4316,62,5,2025-10-25
32444,4379,482,3,2025-01-28
32445,765,306,3,2025-04-11
32446,3322,404,4,2025-07-28
32447,4781,151,4,2025-06-27
32448,794,26,2,2025-05-18
32449,2049,248,2,2025-11-01
32450,4648,481,4,2025-05-20
32451,955,405,1,2025-05-11
32452,1872,485,5,2025-12-13
32453,4540,376,5,2025-02-06
32454,4670,177,5,2025-08-29
32455,631,430,5,2025-07-26
32456,4238,37,2,2025-01-07
32457,287,107,2,2025-01-30
32458,3517,44,3,2025-12-03
32459,4099,369,4,2025-08-30
32460,1654,130,4,2025-01-26
32461,3993,435,4,2025-05-18
32462,1176,214,2,2025-10-09
32463,3202,53,5,2025-11-30
32464,45,199,3,2025-02-16
32465,2142,435,4,2025-03-21
32466,2960,144,5,2025-12-11
32467,2959,304,2,2025-07-09
32468,3063,480,2,2025-01-05
32469,4082,322,4,2025-08-04
32470,4110,183,4,2025-05-22
32471,4217,343,5,2025-03-02
32472,3356,502,4,2025-07-20
32473,4071,80,4,2025-11-19
32474,872,299,5,2025-03-11
32475,4218,113,4,2025-11-29
32476,4770,180,2,2025-10-29
32477,784,385,3,2025-09-16
32478,2551,397,4,2025-12-24
32479,893,437,5,2025-02-08
32480,4807,5,3,2025-02-06
32481,3879,447,5,2025-05-06
32482,3043,271,3,2025-03-10
32483,2944,120,4,2025-04-27
32484,1214,468,1,2025-03-30
32485,431,520,5,2025-09-03
32486,2959,96,5,2025-06-15
32487,1127,301,5,2025-03-23
32488,852,110,3,2025-04-10
32489,3877,354,4,2025-03-01
32490,3473,151,3,2025-01-05
32491,2396,413,5,2025-02-08
32492,4649,29,5,2025-11-07
32493,4649,263,4,2025-04-18
32494,2742,15,3,2025-03-16
32495,3512,287,4,2025-03-25
32496,1711,182,3,2025-07-16
32497,1379,74,2,2025-07-08
32498,460,169,5,2025-02-20
32499,773,284,4,2025-01-18
32500,1798,384,3,2025-08-18
32501,3942,86,4,2025-10-11
32502,3426,248,4,2025-12-17
32503,2786,421,1,2025-08-12
32504,2116,373,5,2025-03-01
32505,1007,499,4,2025-07-01
32506,1216,355,5,2025-06-21
32507,333,36,5,2025-07-02
32508,4045,86,3,2025-06-10
32509,1476,369,5,2025-04-08
32510,1316,23,5,2025-11-11
32511,1461,88,5,2025-08-25
32512,2673,303,5,2025-07-21
32513,3840,194,5,2025-07-31
32514,2323,374,2,2025-02-24
32515,859,111,4,2025-01-29
32516,1690,511,3,2025-09-28
32517,3774,398,5,2025-10-12
